SMI,canonical_smi,lambda_max_exp_nm,HeavyAtomCount,LargestConjugatedSystemSize,TPSA,NumHDonors,NumRotatableBonds,FractionCSP3,MolLogP_clipped,NumDonorGroups,NumAcceptorGroups,HasPushPull
COc1ccc2c(c1)c(cc(=O)o2)c1cc(nc(c1)c1cc2ccccc2oc1=O)c1cc2ccccc2oc1=O,COc1ccc2oc(=O)cc(-c3cc(-c4cc5ccccc5oc4=O)nc(-c4cc5ccccc5oc4=O)c3)c2c1,355.0,41,40,112.75,0,4,0.030303030303030304,6.4104000000000045,1,0,0
Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,202.0,17,7,72.19,2,3,0.0,2.0696,2,1,1
S=c1sc(c(s1)c1c(C)sc2c1cccc2)c1c(C)sc2c1cccc2,Cc1sc2ccccc2c1-c1sc(=S)sc1-c1c(C)sc2ccccc12,580.0,26,23,0.0,0,2,0.09523809523809523,8.919329999999997,4,0,0
CC(C1=CC(=CC=Cc2cnc3c(n2)cccc3)C=C(O1)C(C)(C)C)(C)C,CC(C)(C)C1=CC(=CC=Cc2cnc3ccccc3n2)C=C(C(C)(C)C)O1,470.0,27,19,35.010000000000005,0,2,0.3333333333333333,6.459600000000005,1,0,0
Fc1c(F)c(F)c(c2c1cc1c(nn(c1n2)c1ccccc1)c1ccccc1)F,Fc1c(F)c(F)c2nc3c(cc2c1F)c(-c1ccccc1)nn3-c1ccccc1,415.0,29,25,30.71,0,2,0.0,5.797100000000004,0,4,0
O=c1ccn(c(=O)[nH]1)C1=C(c2ccccc2)[C@@H]([C@H](O1)CO[Si](C(C)(C)C)(C)C)O[Si](C(C)(C)C)(C)C,CC(C)(C)[Si](C)(C)OC[C@H]1OC(n2ccc(=O)[nH]c2=O)=C(c2ccccc2)[C@@H]1O[Si](C)(C)C(C)(C)C,253.0,36,17,82.55,1,7,0.5555555555555556,5.673400000000006,3,0,0
CCn1c2ccc(cc2c2c1cccc2)c1c2ccccc2c(c2c1cc(cc2)C(C)(C)C)c1ccc2c(c1)c1ccccc1n2CC,CCn1c2ccccc2c2cc(-c3c4ccccc4c(-c4ccc5c(c4)c4ccccc4n5CC)c4cc(C(C)(C)C)ccc34)ccc21,455.0,48,40,9.86,0,4,0.17391304347826086,12.880099999999974,0,0,0
c1ncc2c(n1)c1[nH]cnc1cc2,c1ncc2ccc3nc[nH]c3c2n1,482.0,13,13,54.46,1,0,0.0,1.5060999999999998,0,0,0
Cc1ccc(cc1)c1cc2c(n1c1ccc3c(c1)C(C)(C)c1c3cccc1)ccc(c2)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N,Cc1ccc(-c2cc3cc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)ccc3n2-c2ccc3c(c2)C(C)(C)c2ccccc2-3)cc1,431.0,48,44,66.02000000000001,1,6,0.09523809523809523,11.360799999999987,3,2,1
Cc1cc(cc(c1N)C)c1cc(C)c(c(c1)C)N,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,543.0,18,14,52.04,2,1,0.25,3.7516800000000012,2,0,0
CCCn1c(N=Nc2nc3c(s2)cccc3)ccc1c1cccs1,CCCn1c(N=Nc2nc3ccccc3s2)ccc1-c1cccs1,519.0,24,21,42.54,0,5,0.16666666666666666,6.651700000000004,2,0,0
OCCN(c1ccc(cc1)N=Nc1ccc(cc1)C=O)CC,CCN(CCO)c1ccc(N=Nc2ccc(C=O)cc2)cc1,484.0,22,17,65.25999999999999,1,7,0.23529411764705882,3.733100000000002,2,1,1
Oc1cc(ccc1O)C1(OS(=O)(=O)c2c1cccc2)c1ccc(c(c1)O)O,O=S1(=O)OC(c2ccc(O)c(O)c2)(c2ccc(O)c(O)c2)c2ccccc21,420.0,27,8,124.29000000000002,4,2,0.05263157894736842,2.519800000000002,5,1,1
COC(=O)c1ccc(cc1)C(=O)OC,COC(=O)c1ccc(C(=O)OC)cc1,240.0,14,12,52.60000000000001,0,2,0.2,1.2598,2,2,1
C=COCCN(c1ccccc1)N=Cc1ccc2c(c1)c1ccccc1n2CC,C=COCCN(N=Cc1ccc2c(c1)c1ccccc1n2CC)c1ccccc1,395.0,29,22,29.759999999999998,0,8,0.16,5.815000000000006,2,0,0
COc1ccc2c(c1)n(C)c1c([n+]2[O-])c(=O)nc(n1)c1ccccc1,COc1ccc2c(c1)n(C)c1nc(-c3ccccc3)nc(=O)c-1[n+]2[O-],522.0,25,23,83.95,0,2,0.1111111111111111,1.7422999999999993,1,0,0
COc1ccc(c(c1)O)N=Cc1ccc(cc1)OC(=O)c1ccc2c(c1)nc(c(n2)c1ccc(c(c1)OC)OC)c1ccc(c(c1)OC)OC,COc1ccc(N=Cc2ccc(OC(=O)c3ccc4nc(-c5ccc(OC)c(OC)c5)c(-c5ccc(OC)c(OC)c5)nc4c3)cc2)c(O)c1,379.0,50,45,130.82000000000002,1,11,0.1282051282051282,7.682200000000009,7,1,1
Cc1ccc(cc1)c1nn(c(c1N=Nc1ccc(cc1)S(=O)(=O)O)Nc1nc(Cl)nc(n1)Cl)c1ccccc1,Cc1ccc(-c2nn(-c3ccccc3)c(Nc3nc(Cl)nc(Cl)n3)c2N=Nc2ccc(S(=O)(=O)O)cc2)cc1,376.0,39,32,147.60999999999999,2,7,0.04,6.745220000000005,2,3,1
Cc1ccc(cc1)C1C2=C(Oc3c1c1cc(OCCCNCCCNc4ccnc5c4ccc(c5)Cl)ccc1cc3)CC(CC2=O)(C)C,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Oc3ccc4ccc(OCCCNCCCNc5ccnc6cc(Cl)ccc56)cc4c32)cc1,331.0,48,16,72.48,2,11,0.3170731707317073,9.37802,4,2,1
COC(=O)CNP(=O)(C(C(=O)O)Cc1cccnc1)NCC(=O)OC,COC(=O)CNP(=O)(NCC(=O)OC)C(Cc1cccnc1)C(=O)O,322.0,25,6,143.92,3,10,0.42857142857142855,-0.20439999999999886,5,3,1
COc1ccc(cc1)Cc1nnc2n1nc(s2)c1ccc(cc1)c1ccccc1,COc1ccc(Cc2nnc3sc(-c4ccc(-c5ccccc5)cc4)nn23)cc1,300.0,29,20,52.31,0,5,0.08695652173913043,5.119200000000005,2,0,0
Ic1ccc(cc1)N=Nc1nc2c(s1)cc(cc2)[N+](=O)[O-],O=[N+]([O-])c1ccc2nc(N=Nc3ccc(I)cc3)sc2c1,371.0,21,20,80.75,0,3,0.0,5.224500000000002,1,1,1
Fc1ccc(cc1)c1[nH]c2c(c1c1ccc(cc1)S(=O)(=O)C)cccc2,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)[nH]c3ccccc23)cc1,238.0,26,21,49.93,1,3,0.047619047619047616,5.044500000000004,0,2,0
COC(=O)c1c(ccc2c1nc(c1ccccc1)c(n2)c1ccccc1)C(=O)OC,COC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1C(=O)OC,355.0,30,28,78.38000000000001,0,4,0.08333333333333333,4.5370000000000035,2,2,1
N#CC(=Cc1sc(c2c1OCCO2)c1ccc2c(c1)ccc(c2)OC)c1cccs1,COc1ccc2cc(-c3sc(C=C(C#N)c4cccs4)c4c3OCCO4)ccc2c1,377.0,30,27,51.480000000000004,0,4,0.125,6.473780000000005,5,1,1
c1ccc2c(c1)n(c1ccc3c(c1)ccc(n3)Nc1ccc3c(n1)ccc(c3)n1c3ccccc3c3c1cccc3)c1c2cccc1,c1ccc2c(c1)c1ccccc1n2-c1ccc2nc(Nc3ccc4cc(-n5c6ccccc6c6ccccc65)ccc4n3)ccc2c1,457.0,47,47,47.67,1,4,0.0,10.720799999999986,1,0,0
Oc1ccc(c(c1)O)c1oc2cc(O)cc(c2c(=O)c1O)O,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,420.0,22,22,131.36,5,1,0.0,1.987999999999999,5,0,0
Clc1ccc(cc1)C=c1oc(=Cc2ccc(cc2)N(C)C)c2c1cccc2,CN(C)c1ccc(C=c2oc(=Cc3ccc(Cl)cc3)c3ccccc23)cc1,413.0,27,24,16.380000000000003,0,3,0.08333333333333333,4.8098000000000045,1,1,1
O=Cc1ccc2c(c1)Sc1c(N2)cccc1,O=Cc1ccc2c(c1)Sc1ccccc1N2,395.0,16,15,29.1,1,1,0.0,3.707300000000002,2,1,1
c1csc(c1)c1ccc(s1)N=Nc1nc2c(s1)cccc2,c1csc(-c2ccc(N=Nc3nc4ccccc4s3)s2)c1,517.0,21,21,37.61,0,3,0.0,6.501700000000003,3,0,0
c1ccc2c(c1)c(C=Cc1ccc(cc1)c1nnc(o1)c1c3ccccc3cc3c1cccc3)c1c(c2)cccc1,C(=Cc1c2ccccc2cc2ccccc12)c1ccc(-c2nnc(-c3c4ccccc4cc4ccccc34)o2)cc1,388.0,41,41,38.92,0,4,0.0,10.186799999999991,0,0,0
O=C(c1nccnc1C)C=Cc1ccc(cc1)OCc1ccccc1,Cc1nccnc1C(=O)C=Cc1ccc(OCc2ccccc2)cc1,310.0,25,17,52.08,0,6,0.09523809523809523,4.260120000000003,1,1,1
CCN1C(=S)N(CC)C(=O)C(=CC=CC=CC=c2n(Cc3ccccc3)c3c4c2cccc4ccc3)C1=O,CCN1C(=O)C(=CC=CC=CC=c2c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,806.0,38,27,45.550000000000004,0,7,0.15625,5.376500000000005,0,2,0
Oc1ccc(cc1)N=Cc1cc(cc(c1O)C(C)(C)C)C(C)(C)C,CC(C)(C)c1cc(C=Nc2ccc(O)cc2)c(O)c(C(C)(C)C)c1,551.0,24,16,52.82000000000001,2,2,0.38095238095238093,5.443400000000006,2,0,0
Cc1ccc2c(c1)sc(n2)N=Nc1c(N)nc2n(c1N)nc(c2N=Nc1nc2c(s1)cc(cc2)C)N,Cc1ccc2nc(N=Nc3c(N)nc4c(N=Nc5nc6ccc(C)cc6s5)c(N)nn4c3N)sc2c1,534.0,36,34,183.47000000000003,3,4,0.09090909090909091,6.142940000000002,5,0,0
N#CC(=Cc1ccc(o1)c1ccc(cc1)N(c1ccc(c(c1)OC)OC)c1ccc(c(c1)OC)OC)C(=O)O,COc1ccc(N(c2ccc(-c3ccc(C=C(C#N)C(=O)O)o3)cc2)c2ccc(OC)c(OC)c2)cc1OC,504.0,39,35,114.39000000000001,1,10,0.13333333333333333,6.442380000000006,6,2,1
COc1cccc(c1)C=NNC(=O)CSc1nnc(n1CC)c1ccco1,CCn1c(SCC(=O)NN=Cc2cccc(OC)c2)nnc1-c1ccco1,550.0,27,12,94.54,1,8,0.2222222222222222,2.809000000000001,2,1,1
C#Cc1ccc(cc1)Oc1ccc(cc1)C#C,C#Cc1ccc(Oc2ccc(C#C)cc2)cc1,280.26,17,17,9.23,0,2,0.0,3.4415000000000022,1,0,0
CCOC(=O)C(=C1C=C(C=Cc2ccc(cc2OC)N(c2cccc(c2)OC)c2cccc(c2)OC)CC(C1)(C)C)C#N,CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(c3cccc(OC)c3)c3cccc(OC)c3)cc2OC)CC(C)(C)C1,496.0,43,33,81.02000000000001,0,10,0.2777777777777778,8.325080000000007,5,2,1
N#CC(=CNc1cccc(c1)F)C(=O)OC,COC(=O)C(C#N)=CNc1cccc(F)c1,324.0,16,14,62.120000000000005,1,3,0.09090909090909091,1.8180799999999997,2,3,1
CCOC(=O)c1cc(n2c1cccn2)C(=O)c1ccc(cc1)F,CCOC(=O)c1cc(C(=O)c2ccc(F)cc2)n2ncccc12,442.0,23,20,60.67,0,4,0.11764705882352941,2.881100000000001,1,3,1
Cc1cc(c(s1)C)C1=C(C(=O)CC1)c1c(C)sc2c1cccc2,Cc1cc(C2=C(c3c(C)sc4ccccc34)C(=O)CC2)c(C)s1,290.0,23,18,17.07,0,2,0.25,6.161760000000004,2,1,1
Nc1ccc2c(c1)C(=O)N(C2=O)CCc1ccccn1,Nc1ccc2c(c1)C(=O)N(CCc1ccccn1)C2=O,474.0,20,12,76.29,1,3,0.13333333333333333,1.5025000000000002,1,2,1
Cn1cc(c2c1cccc2)C=C(c1ccc(s1)C=C(C(=O)O)C#N)C#N,Cn1cc(C=C(C#N)c2ccc(C=C(C#N)C(=O)O)s2)c2ccccc21,495.0,26,25,89.81,1,4,0.05,4.295560000000003,2,3,1
Fc1c2sc3ccccc3[nH]c2c2c(c1F)c(=O)c1c(c2=O)c(Cl)ccc1Cl,O=c1c2c(Cl)ccc(Cl)c2c(=O)c2c1c(F)c(F)c1sc3ccccc3[nH]c12,582.0,28,24,49.93,1,0,0.0,5.994400000000001,1,4,1
O=C1CC(C)(C)CC(=O)C1=NNc1ccccc1C(=O)O,CC1(C)CC(=O)C(=NNc2ccccc2C(=O)O)C(=O)C1,442.0,21,16,95.83000000000001,2,3,0.3333333333333333,2.1109,2,3,1
C1(C)c2cc(ccc2c2c1cc1nc3c4cccc5c4c4c(c3nc1c2)cccc4cc5)c1cccc2c1cccc2,CC1c2cc(-c3cccc4ccccc34)ccc2-c2cc3nc4c5cccc6ccc7cccc(c4nc3cc21)c7c65,425.0,42,40,25.78,0,1,0.05,10.632799999999985,0,0,0
[O-][N+](=O)c1ccc(cc1)C=NN=Cc1cccs1,O=[N+]([O-])c1ccc(C=NN=Cc2cccs2)cc1,342.0,18,18,67.86,0,4,0.0,3.109300000000002,1,0,0
Oc1c(sc(c1O)c1nc2c(o1)cccc2)c1nc2c(o1)cccc2,Oc1c(-c2nc3ccccc3o2)sc(-c2nc3ccccc3o2)c1O,394.0,25,25,92.52000000000001,2,2,0.0,4.775700000000004,3,0,0
COC(=O)c1n2nc(ccc2c(c1C(=O)OC)C(=O)OC)c1ccc(cc1)Cl,COC(=O)c1c(C(=O)OC)c2ccc(-c3ccc(Cl)cc3)nn2c1C(=O)OC,344.0,28,24,96.2,0,4,0.15789473684210525,3.0145000000000017,3,4,1
N#CC(=C1OC(C(=C1C#N)C=Cc1ccc(cc1)N=NC=C1N(C)c2c(C1(C)C)cccc2)(C)C)C#N,CN1C(=CN=Nc2ccc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(C)C)cc2)C(C)(C)c2ccccc21,590.0,37,30,108.55999999999999,0,4,0.23333333333333334,6.982740000000007,2,3,1
N#CC(=Cc1ccc(cc1)N(c1ccc(cc1)C#Cc1cccnc1)c1ccc(cc1)C#Cc1cccnc1)C(=O)O,N#CC(=Cc1ccc(N(c2ccc(C#Cc3cccnc3)cc2)c2ccc(C#Cc3cccnc3)cc2)cc1)C(=O)O,443.0,42,42,90.11,1,5,0.0,6.7375800000000075,2,2,1
COc1cc(C#Cc2ccc(cc2)C#C[Si](C)(C)C)c(cc1C#Cc1ccc(cc1)C#C[Si](C)(C)C)OC,COc1cc(C#Cc2ccc(C#C[Si](C)(C)C)cc2)c(OC)cc1C#Cc1ccc(C#C[Si](C)(C)C)cc1,256.0,38,28,18.46,0,2,0.23529411764705882,6.961200000000007,2,0,0
O=C(C(c1ccccc1)NC1=CC(=O)C(=CC1=O)C)NC1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,CC1=CC(=O)C(NC(C(=O)NC2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)=CC1=O,277.0,33,9,132.88000000000002,3,6,0.34782608695652173,0.9310000000000005,3,5,1
C(CN(c1ccc2c(c1)nn(n2)c1ccccc1)CC(C)CC)CC,CCCCN(CC(C)CC)c1ccc2nn(-c3ccccc3)nc2c1,632.0,25,16,33.95,0,8,0.42857142857142855,5.073100000000005,1,0,0
O=C1CC(=O)C(=C1P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,O=C1CC(=O)C(P(c2ccccc2)c2ccccc2)=C1P(c1ccccc1)c1ccccc1,374.0,33,6,34.14,0,6,0.034482758620689655,5.0057000000000045,0,2,0
CCN(c1ccc(cc1)C=Cc1cc(C#N)c(cc1C#N)C=Cc1ccc(cc1)N(CC)CC)CC,CCN(CC)c1ccc(C=Cc2cc(C#N)c(C=Cc3ccc(N(CC)CC)cc3)cc2C#N)cc1,488.0,36,28,54.06,0,10,0.25,7.463160000000008,2,2,1
CCN(c1ccc(cc1)c1ccc2c(c1)c1nc3c(nc1cc2)c1cccnc1c1c3cccn1)CC,CCN(CC)c1ccc(-c2ccc3ccc4nc5c6cccnc6c6ncccc6c5nc4c3c2)cc1,522.0,37,33,54.800000000000004,0,4,0.125,7.545800000000007,1,0,0
Nc1cccc2c1C(=O)c1cccc(c1C2=O)N,Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,492.0,18,18,86.18,2,0,0.0,1.6264,2,2,1
COc1cccc(c1)Nc1nc2c(n1CCc1ccc(cc1)Cl)cc1c(c2)c(C)c(c(=O)o1)C(=O)N,COc1cccc(Nc2nc3cc4c(C)c(C(N)=O)c(=O)oc4cc3n2CCc2ccc(Cl)cc2)c1,354.0,36,25,112.38,2,7,0.14814814814814814,5.198320000000003,2,2,1
c1ccc(cc1)c1c(nc(n1c1ccccc1)c1ccc(cc1)C=Cc1cccs1)c1ccccc1,C(=Cc1cccs1)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)cc1,350.0,36,36,17.82,0,6,0.0,9.1052,1,0,0
Clc1ccc(c(c1)Cl)N=Nc1ccc(c2c1cccn2)O,Oc1ccc(N=Nc2ccc(Cl)cc2Cl)c2cccnc12,410.0,21,19,57.84,1,2,0.0,5.662600000000002,1,2,1
C=Cc1ccc(cc1)CNc1ccc2c(c1)C(=O)c1c(C2=O)cccc1,C=Cc1ccc(CNc2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,311.0,26,17,46.17,1,4,0.043478260869565216,4.717100000000004,1,2,1
COC(=O)c1n2nc(ccc2c(c1C(=O)OC)C(=O)OC)c1ccc(cc1)F,COC(=O)c1c(C(=O)OC)c2ccc(-c3ccc(F)cc3)nn2c1C(=O)OC,449.0,28,24,96.2,0,4,0.15789473684210525,2.5002000000000004,3,4,1
COc1ccc(cc1)C#Cc1c(C#Cc2ccc(cc2)OC)c(C#Cc2ccc(cc2)OC)c(c(c1C#Cc1ccc(cc1)OC)F)F,COc1ccc(C#Cc2c(F)c(F)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,396.0,48,42,36.92,0,4,0.09523809523809523,7.598400000000009,4,2,1
OC(=O)c1ccccc1C(=O)c1c2cc(ccn2c2c1C(=O)c1ccccc1C2=O)C(C)(C)C,CC(C)(C)c1ccn2c3c(c(C(=O)c4ccccc4C(=O)O)c2c1)C(=O)c1ccccc1C3=O,507.0,34,30,92.91999999999999,1,3,0.14285714285714285,4.941400000000004,1,4,1
Brc1cc2c(=O)c(=O)c3c4c2c(c1)c(=O)c(=O)c4cc(c3)Br,O=c1c(=O)c2cc(Br)cc3c2-c2c1cc(Br)cc2c(=O)c3=O,290.0,22,20,68.28,0,0,0.0,2.3770000000000007,0,2,0
COc1c(Cl)cc2c(c1Cl)n(C)c1c2cc(cc1)Cl,COc1c(Cl)cc2c3cc(Cl)ccc3n(C)c2c1Cl,382.0,19,14,14.16,0,1,0.14285714285714285,5.300300000000002,1,3,1
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C=C(c1[nH]nnn1)c1[nH]nnn1,C(=C(c1nnn[nH]1)c1nnn[nH]1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,467.0,31,31,112.15999999999998,2,6,0.0,3.7715000000000023,1,0,0
Cc1ccc(cc1)N=C1C(=Nc2ccc(cc2)C)N=c2n1cccc2,Cc1ccc(N=C2N=C3C=CC=CN3C2=Nc2ccc(C)cc2)cc1,585.0,25,23,40.32,0,2,0.09523809523809523,4.861240000000004,1,0,0
N#CC(=Cc1ccc(s1)C=Cc1ccc(cc1)N1c2ccccc2CCc2c1cccc2)C(=O)O,N#CC(=Cc1ccc(C=Cc2ccc(N3c4ccccc4CCc4ccccc43)cc2)s1)C(=O)O,467.0,35,33,64.33,1,5,0.06666666666666667,7.478480000000007,3,2,1
CN1c2ccc(cc2Sc2c1ccc(c2)C=Cc1cc(=O)oc2c1ccc(c2)C)C=Cc1cc(=O)oc2c1ccc(c2)C,Cc1ccc2c(C=Cc3ccc4c(c3)Sc3cc(C=Cc5cc(=O)oc6cc(C)ccc56)ccc3N4C)cc(=O)oc2c1,441.0,43,39,63.660000000000004,0,4,0.08108108108108109,9.089539999999998,2,0,0
COc1ccc2c(c1)[nH]c1c(c2)c(=O)nc(n1)c1ccccc1,COc1ccc2cc3c(=O)nc(-c4ccccc4)nc-3[nH]c2c1,374.0,23,22,67.87,1,2,0.05555555555555555,3.0985000000000005,1,0,0
Clc1ccc2c(c1)nccc2n1nnc(c1C)C(=O)C=Cc1ccc2c(c1)OCO2,Cc1c(C(=O)C=Cc2ccc3c(c2)OCO3)nnn1-c1ccnc2cc(Cl)ccc12,236.0,30,27,79.13000000000001,0,4,0.09090909090909091,4.402120000000003,2,2,1
Oc1ccc(c2c1nccc2)N=Nc1scc(n1)c1ccccc1,Oc1ccc(N=Nc2nc(-c3ccccc3)cs2)c2cccnc12,570.0,24,24,70.73,1,3,0.0,5.479300000000003,2,0,0
Oc1ccc(cc1)C=NNC(=O)c1ccc(cc1)Cn1c2ccccc2c2c1cccc2,O=C(NN=Cc1ccc(O)cc1)c1ccc(Cn2c3ccccc3c3ccccc32)cc1,321.0,32,18,66.62,2,5,0.037037037037037035,5.312300000000004,1,1,1
OC1CC(OC1COP(=O)(O)O)n1ccc(nc1=O)N,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,271.0,20,8,157.13,4,4,0.5555555555555556,-1.4168,6,0,0
CCOC(=O)C(=CNc1cccc(c1)F)C#N,CCOC(=O)C(C#N)=CNc1cccc(F)c1,321.0,17,14,62.120000000000005,1,4,0.16666666666666666,2.2081799999999996,2,3,1
CCOC(=O)Cc1cc(=O)oc2c1ccc(c2)O,CCOC(=O)Cc1cc(=O)oc2cc(O)ccc12,500.0,18,12,76.74000000000001,1,3,0.23076923076923078,1.6042,2,1,1
c1ccc(cc1)C1(C=Cc2c(O1)ccc1c2ccc(c1)C=Cc1cc2ccccc2c2c1OC(C=C2)(c1ccccc1)c1ccccc1)c1ccccc1,C(=Cc1cc2ccccc2c2c1OC(c1ccccc1)(c1ccccc1)C=C2)c1ccc2c3c(ccc2c1)OC(c1ccccc1)(c1ccccc1)C=C3,446.0,54,28,18.46,0,6,0.038461538461538464,12.862199999999977,2,0,0
O=C(c1ccccn1)NCCC[Si]12OCCN(CCO1)CCO2,O=C(NCCC[Si]12OCCN(CCO1)CCO2)c1ccccn1,245.0,23,9,72.92,1,5,0.6,0.5194000000000007,4,1,1
OC[C@H]1O[C@H](C[C@@H]1O)n1cc(c2ccco2)c(=O)[nH]c1=O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccco1,316.0,21,13,117.69000000000001,3,3,0.38461538461538464,-0.5627,3,0,0
N#Cc1ccc(cc1)Cn1c(C=Cc2ccco2)nc(c1c1ccco1)c1ccco1,N#Cc1ccc(Cn2c(C=Cc3ccco3)nc(-c3ccco3)c2-c2ccco2)cc1,346.0,31,22,81.03,0,6,0.04,6.086480000000004,0,1,0
Cc1cccc(c1)Cl,Cc1cccc(Cl)c1,266.0,8,6,0.0,0,0,0.14285714285714285,2.6484200000000007,0,1,0
COc1ccc(cc1)C=c1oc(=Cc2ccccc2)c2c1cccc2,COc1ccc(C=c2oc(=Cc3ccccc3)c3ccccc23)cc1,376.0,25,24,22.37,0,3,0.043478260869565216,4.099000000000004,1,0,0
C1(C)c2cc(ccc2c2c1cc(cc2)n1c2ccccc2c2c1cccc2)c1ccc(cc1)C#N,CC1c2cc(-c3ccc(C#N)cc3)ccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc21,346.0,35,33,28.72,0,2,0.06060606060606061,8.454580000000002,0,1,0
N#CC(=Cc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)C#N,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)cc3)cc2)cc1,531.0,33,31,50.82,0,5,0.06666666666666667,7.870800000000006,1,2,1
Nc1nc2nc[nH]c2c(=S)[nH]1,Nc1nc2nc[nH]c2c(=S)[nH]1,340.0,11,11,83.38,3,0,0.0,0.59769,1,0,0
COc1nc(Nc2ccc3c(c2)cc2c(c3)cccc2)nc(n1)OC,COc1nc(Nc2ccc3cc4ccccc4cc3c2)nc(OC)n1,398.0,25,23,69.16,1,4,0.10526315789473684,3.938800000000003,3,0,0
N#Cc1c(C#N)c2ccc3c(c2c2c1ccc1c2c2ccccc2cc1)c1ccccc1cc3,N#Cc1c(C#N)c2ccc3ccc4ccccc4c3c2c2c1ccc1ccc3ccccc3c12,268.0,34,34,47.58,0,0,0.0,8.349160000000001,0,2,0
N#Cc1cc(Nc2cccc3c2cccc3)c2c(c1N)C(=O)c1c(C2=O)cccc1,N#Cc1cc(Nc2cccc3ccccc23)c2c(c1N)C(=O)c1ccccc1C2=O,630.0,30,30,95.97999999999999,2,2,0.0,4.812680000000003,2,3,1
N#CC(=Cc1cccc2c1cccc2)c1ccc(cc1)N(c1cccc2c1cccc2)c1ccccc1,N#CC(=Cc1cccc2ccccc12)c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,395.0,37,37,27.03,0,5,0.0,9.526979999999995,1,1,1
CN1c2cccc(c2Sc2c1cccc2)C=Nc1ccc2c(c1)cccc2,CN1c2ccccc2Sc2c(C=Nc3ccc4ccccc4c3)cccc21,321.0,27,25,15.6,0,2,0.041666666666666664,6.822900000000005,2,0,0
N#Cc1nc(c2ccc(cc2)O)c(nc1C#N)c1ccc(cc1)O,N#Cc1nc(-c2ccc(O)cc2)c(-c2ccc(O)cc2)nc1C#N,388.0,24,24,113.82,2,2,0.0,2.965160000000001,2,2,1
CN(c1ccc2c(c1)oc1c2C(=O)C(c2c1cccc2)(Cc1ccccc1)Cc1ccccc1)C,CN(C)c1ccc2c3c(oc2c1)-c1ccccc1C(Cc1ccccc1)(Cc1ccccc1)C3=O,546.0,35,18,33.45,0,5,0.15625,7.085300000000006,1,1,1
O=c1[nH]c(=O)c2c([nH]1)nn[nH]2,O=c1[nH]c(=O)c2[nH]nnc2[nH]1,420.0,11,11,107.28999999999999,3,0,0.0,-1.6655000000000002,0,0,0
OC[C@H]1O[C@H](C[C@@]1(O)n1nnc(c1)COc1ccc2c(c1)oc(=O)cc2)n1cc(C)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@@](O)(n3cc(COc4ccc5ccc(=O)oc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,320.0,35,12,174.7,3,6,0.3181818181818182,-0.2529800000000001,4,0,0
c1ccc(cc1)c1nc2cc3[N-]c4ccccc4[N+](=c3cc2n(n1)c1ccccc1)c1ccccc1,c1ccc(C2=NN(c3ccccc3)c3cc4c(cc3=N2)[N-]c2ccccc2[N+]=4c2ccccc2)cc1,635.0,36,36,45.07,0,3,0.0,6.624500000000006,2,0,0
O=c1ccc2c(o1)ccc(c2)N=Cc1ccccc1,O=c1ccc2cc(N=Cc3ccccc3)ccc2o1,319.0,19,19,42.57,0,2,0.0,3.5436000000000023,0,0,0
S=C(Nc1ccc(cc1)C(F)(F)F)NCc1c2ccccc2cc2c1cccc2,FC(F)(F)c1ccc(NC(=S)NCc2c3ccccc3cc3ccccc23)cc1,430.0,29,14,24.06,2,3,0.08695652173913043,6.498400000000004,2,1,1
