SMI,canonical_smi,lambda_max_exp_nm,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolLogP_clipped
COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nc(C)c(n2)C)c1ccc(s1)C=C(C(=O)O)C#N,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)c5nc(C)c(C)nc45)s3)cc2)cc1,524.0,720.876,10.849219999999992,108.57000000000001,1,9,10,7,7,0.09523809523809523,52,256,10.849219999999992
CC([C-]1C=CC(=C1)C(C)(C)C)(C)C.CC([C-]1C=CC(=C1)C(C)(C)C)(C)C.[Fe+2],CC(C)(C)c1cc[c-](C(C)(C)C)c1.CC(C)(C)c1cc[c-](C(C)(C)C)c1.[Fe+2],466.0,410.4670000000001,7.99850000000001,0.0,0,0,0,2,2,0.6153846153846154,27,154,7.99850000000001
CC(C1=CC=C[C-]1C(C)(C)C)(C)C.CC(C1=CC=C[C-]1C(C)(C)C)(C)C.[Fe+2],CC(C)(C)c1ccc[c-]1C(C)(C)C.CC(C)(C)c1ccc[c-]1C(C)(C)C.[Fe+2],442.0,410.4670000000001,7.99850000000001,0.0,0,0,0,2,2,0.6153846153846154,27,154,7.99850000000001
NC(=O)NN=Cc1cc(Br)ccc1O,NC(=O)NN=Cc1cc(Br)ccc1O,286.0,258.075,1.1568999999999998,87.71000000000001,3,3,2,1,1,0.0,14,74,1.1568999999999998
C1SC(=S)N=C1,S=C1N=CCS1,410.0,117.19800000000001,1.0889,12.36,0,2,0,1,0,0.3333333333333333,6,32,1.0889
c1[nH]cc[nH+]1,c1c[nH+]c[nH]1,300.0,69.08699999999999,-0.17119999999999996,29.93,1,0,0,1,1,0.0,5,26,-0.17119999999999996
NCCN1CCOCC1,NCCN1CCOCC1,695.0,130.19099999999997,-0.7227000000000003,38.489999999999995,1,3,2,1,0,1.0,9,54,-0.7227000000000003
Clc1cc(Cl)c(c(c1)Cl)O,Oc1c(Cl)cc(Cl)cc1Cl,294.0,197.44799999999998,3.3523999999999994,20.23,1,1,0,1,1,0.0,10,54,3.3523999999999994
O=C1C=CC(=O)C=C1,O=C1C=CC(=O)C=C1,246.0,108.09599999999999,0.25059999999999993,34.14,0,2,0,1,0,0.0,8,40,0.25059999999999993
NC1CCCCC1N,NC1CCCCC1N,393.0,114.19200000000001,0.21499999999999997,52.04,2,2,0,1,0,1.0,8,48,0.21499999999999997
Cn1c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1)c1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1,Cn1c2cc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)ccc2c2ccc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)cc21,284.0,795.9499999999999,13.037499999999978,82.27,0,6,8,11,11,0.01818181818181818,62,292,13.037499999999978
Cc1cc(sc1C1=C(C)C=C(S1=[SiH2])c1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1)c1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1,CC1=C(c2sc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)cc2C)S(=[SiH2])C(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)=C1,280.0,839.1379999999999,12.698219999999976,77.34,0,7,9,10,9,0.038461538461538464,61,292,12.698219999999976
C(Cn1c2cc(sc2c2c1cc(s2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C1C(=O)N(CC(C)CC)C(=O)C(=C1C)C#N)CC,CCCCn1c2cc(C=C3C(=O)N(CC(C)CC)C(=O)C(C#N)=C3C)sc2c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,621.0,708.9530000000002,11.492779999999986,69.33999999999999,0,6,11,7,6,0.23255813953488372,51,256,11.492779999999986
O=NN(C)C,CN(C)N=O,228.0,74.083,0.22939999999999994,32.67,0,2,1,0,0,1.0,5,30,0.22939999999999994
O=NN1CCCC1,O=NN1CCCC1,231.0,100.12100000000001,0.7636000000000001,32.67,0,2,1,1,0,1.0,7,40,0.7636000000000001
CCCCN(N=O)CCCC,CCCCN(CCCC)N=O,234.0,158.24499999999998,2.570000000000001,32.67,0,2,7,0,0,1.0,11,66,2.570000000000001
C(C1=NOC(=O)C1)CC#N,N#CCCC1=NOC(=O)C1,266.0,138.12599999999998,0.59308,62.449999999999996,0,4,2,1,0,0.5,10,52,0.59308
CCOS(=O)(=O)C,CCOS(C)(=O)=O,427.0,124.16099999999999,-0.01750000000000007,43.370000000000005,0,3,2,0,0,1.0,7,44,-0.01750000000000007
O=C1CC(=O)NC(=O)N1,O=C1CC(=O)NC(=O)N1,514.0,128.087,-1.2575,75.27,2,3,0,1,0,0.25,9,48,-1.2575
O=C1CC(=O)NC(=S)N1,O=C1CC(=O)NC(=S)N1,537.0,144.155,-1.0926,58.2,2,3,0,1,0,0.25,9,48,-1.0926
[O-]C(=O)CC(C(=O)[O-])O,O=C([O-])CC(O)C(=O)[O-],328.0,132.07099999999997,-3.7628,100.49000000000001,1,5,3,0,0,0.5,9,52,-3.7628
[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])O.[Na+].[Na+].[Na+],O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],545.0,258.06899999999996,-14.240600000000004,140.62,1,7,5,0,0,0.5,16,74,-5.0
[CH-]1C=CC=C1.C1=C[C-](C=C1)C=Cc1nnc(o1)c1onc(n1)c1ccccc1.[Fe+2],C(=C[c-]1cccc1)c1nnc(-c2nc(-c3ccccc3)no2)o1.[Fe+2].c1cc[cH-]c1,327.0,424.2410000000001,5.0789000000000035,77.84,0,6,4,5,5,0.0,29,144,5.0789000000000035
[CH-]1C=CC=C1.Cc1ccc(cc1)c1noc(n1)c1nnc(o1)C=C[C-]1C=CC=C1.[Fe+2],Cc1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1.[Fe+2].c1cc[cH-]c1,328.0,438.26800000000014,5.387320000000004,77.84,0,6,4,5,5,0.043478260869565216,30,150,5.387320000000004
[CH-]1C=CC=C1.COc1ccc(cc1)c1noc(n1)c1nnc(o1)C=C[C-]1C=CC=C1.[Fe+2],COc1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1.[Fe+2].c1cc[cH-]c1,257.0,454.26700000000005,5.087500000000004,87.07000000000001,0,7,5,5,5,0.043478260869565216,31,156,5.087500000000004
[CH-]1C=CC=C1.Clc1ccc(cc1)c1noc(n1)c1nnc(o1)C=C[C-]1C=CC=C1.[Fe+2],Clc1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1.[Fe+2].c1cc[cH-]c1,327.0,458.68600000000004,5.732300000000004,77.84,0,6,4,5,5,0.0,30,150,5.732300000000004
[CH-]1C=CC=C1.FC(c1ccc(cc1)c1noc(n1)c1nnc(o1)C=C[C-]1C=CC=C1)(F)F.[Fe+2],FC(F)(F)c1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1.[Fe+2].c1cc[cH-]c1,329.0,492.23800000000006,6.097700000000004,77.84,0,6,4,5,5,0.043478260869565216,33,168,6.097700000000004
